,,,,
Time (sec),Yaw_Front_Left (deg),Yaw_Back_Left (deg),Yaw_Back_Right (deg),Yaw_Front_Right (deg)
98.92,157.2243995,143.4371078,157.0858515,169.2349054
98.96,157.2244973,143.4371188,157.0848705,169.2340217
99,157.2243379,143.4368968,157.0836676,169.2329148
99.04,157.2246968,143.4373549,157.0830042,169.2323929
99.08,157.2259729,143.4387585,157.0831854,169.2327321
99.12,157.2264428,143.4391775,157.0825528,169.2322223
99.16,157.226371,143.4390637,157.0814487,169.2311972
99.16,157.226371,143.4390637,157.0814487,169.2311972
99.19,157.2267323,143.4396027,157.0810944,169.2309379
99.2,157.2264703,143.4392434,157.0805583,169.2304024
99.24,157.2273621,143.440298,157.080416,169.2303983
99.28,157.2281881,143.4411295,157.080133,169.2302495
99.32,157.2282523,143.4411147,157.0791253,169.2293406
99.36,157.2280957,143.4409242,157.0779444,169.2282478
99.4,157.2286558,143.4416319,157.0774887,169.2279382
99.44,157.2299193,143.4430066,157.0776542,169.2282531
99.48,157.2302412,143.4433007,157.0769087,169.2276071
99.52,157.2300903,143.4431058,157.0757338,169.2265059
99.56,157.2302723,143.4433685,157.0749119,169.2257967
99.6,157.2313237,143.4445574,157.0748974,169.2259316
99.64,157.2320146,143.4452215,157.0744739,169.225644
99.68,157.231987,143.4450993,157.0733758,169.2246424
99.72,157.2319907,143.4451381,157.0723758,169.2237362
99.76,157.2327306,143.4460663,157.0721105,169.223606
99.8,157.2337712,143.4471748,157.0720572,169.223686
99.84,157.2339726,143.4473232,157.0711888,169.2229167
99.88,157.2338252,143.4471398,157.0700184,169.2218272
99.92,157.2340902,143.4474988,157.0692744,169.2212085
99.96,157.2353128,143.4488444,157.0694056,169.2214973
100,157.2357362,143.449043,157.0686253,169.2208743
100.04,157.2360287,143.4494529,157.0679304,169.2202765
100.07,157.236211,143.4498553,157.0674533,169.2198542
100.08,157.2359628,143.4495134,157.0669357,169.2193283
100.12,157.2367265,143.4504387,157.0666845,169.2191983
100.16,157.2375887,143.4513089,157.0664357,169.2190864
100.2,157.2376683,143.4512985,157.0654341,169.2181903
100.24,157.2375176,143.4510987,157.0642484,169.2170995
100.28,157.2379579,143.4516671,157.0636744,169.2166706
100.295,157.2377955,143.4512772,157.0630307,169.2160451
100.32,157.2394107,143.4531186,157.0639299,169.2171323
100.32875,157.2390934,143.4528383,157.063441,169.2166526
100.36,157.2398313,143.4536463,157.0633583,169.2166325
100.38,157.2395269,143.453434,157.0626304,169.2159231
100.4,157.2396119,143.4534172,157.0621535,169.2154703
100.44,157.2396676,143.4535378,157.0612163,169.2146292
100.48,157.2406542,143.4546528,157.0611369,169.2147034
100.52,157.2414031,143.4553749,157.0607637,169.2144742
100.56,157.2414215,143.4553057,157.0597103,169.2135213
100.6,157.2413094,143.4551834,157.0585825,169.2124853
100.64,157.2420529,143.4561051,157.0583108,169.2123613
100.66,157.2423826,143.4563468,157.0580556,169.2121511
100.68,157.2431804,143.4573309,157.0583531,169.2125387
100.69,157.242743,143.456885,157.0577018,169.2118924
100.72,157.2434069,143.4575173,157.0575175,169.2117973
100.76,157.2432358,143.457297,157.0563206,169.2106789
100.8,157.2434891,143.457639,157.0555643,169.2100472
100.84,157.2446612,143.4589461,157.0556588,169.2102945
100.88,157.2452442,143.4594862,157.0551323,169.2098984
100.92,157.2451807,143.4593485,157.0540168,169.2088714
100.96,157.2452401,143.4594699,157.0530824,169.2080322
101,157.246052,143.4604619,157.0528799,169.2079644
101.04,157.2469832,143.4614318,157.0527133,169.2079299
101.08,157.2471038,143.4614819,157.0517636,169.2070783
101.12,157.2469375,143.4612684,157.0505685,169.2059709
101.16,157.2473153,143.4617599,157.0499333,169.2054752
101.2,157.2486504,143.4632197,157.0501695,169.2058699
101.24,157.2490822,143.4636297,157.0495257,169.205335
101.28,157.2489461,143.4634465,157.0483656,169.2042462
101.32,157.2490673,143.4636389,157.0474889,169.2034734
101.36,157.2500345,143.4647672,157.0474144,169.203543
101.4,157.2508086,143.4655429,157.0470861,169.2033451
101.44,157.2508185,143.4654599,157.0460244,169.2023806
101.48,157.2502872,143.4648313,157.0444726,169.2009116
101.52,157.2515985,143.4663158,157.0446881,169.2013431
101.56,157.2526998,143.4676275,157.0447849,169.2015322
101.6,157.2528446,143.4677385,157.04389,169.2007067
101.64,157.2526585,143.4674916,157.042675,169.1995685
101.68,157.2528653,143.4677712,157.0418687,169.1988867
101.72,157.2539744,143.4690033,157.0418984,169.1990739
101.76,157.2546263,143.4696204,157.041437,169.1987495
101.795,157.2537866,143.4685359,157.0396645,169.1970235
101.8,157.2541588,143.4688917,157.0398571,169.197254
101.84,157.2547976,143.4697207,157.039495,169.197044
101.88,157.2555366,143.4707228,157.0392894,169.1969305
101.88,157.2555366,143.4707228,157.0392894,169.1969305
101.92,157.2564034,143.471652,157.0390899,169.1968351
101.96,157.2564999,143.471661,157.0381107,169.1959528
102,157.256339,143.4714375,157.0369092,169.1948477
102.04,157.2566963,143.4718939,157.0362475,169.1943277
102.08,157.2579707,143.4732953,157.036431,169.1946684
102.12,157.2584393,143.4737125,157.0358005,169.1941602
102.16,157.258366,143.4735972,157.0346981,169.1931368
102.16,157.258366,143.4735972,157.0346981,169.1931368
102.19,157.2587259,143.4741349,157.0343449,169.1928789
102.2,157.2584636,143.4737753,157.0338091,169.1923438
102.24,157.2593537,143.4748279,157.0336689,169.1923414
102.28,157.2601785,143.4756577,157.0333883,169.1921944
102.32,157.2602413,143.4756412,157.0323823,169.1912869
102.36,157.2600831,143.475449,157.0312028,169.1901958
102.4,157.260641,143.4761544,157.0307484,169.1898876
102.44,157.2619036,143.4775277,157.0309169,169.1902046
102.48,157.2622241,143.47782,157.0301735,169.1895603
102.52,157.2620717,143.4776235,157.029,169.1884606
102.56,157.2622519,143.4778846,157.0281796,169.1877532
102.6,157.2633017,143.4790714,157.0281673,169.1878897
102.64,157.2639914,143.4797337,157.0277461,169.1876037
102.68,157.2639623,143.4796099,157.0266497,169.1866037
102.72,157.2639641,143.4796466,157.0256508,169.185699
102.76,157.2647023,143.4805731,157.0253874,169.1855707
102.8,157.2657419,143.4816801,157.0253368,169.1856526
102.84,157.2659419,143.4818268,157.0244704,169.1848848
102.88,157.2657928,143.4816417,157.0233014,169.1837969
102.92,157.2660562,143.481999,157.0225589,169.18318
102.96,157.2672771,143.4833424,157.0226924,169.1834704
103,157.2676995,143.4835393,157.0219143,169.182849
103.04,157.2679901,143.4839473,157.0212209,169.1822528
103.07,157.2681709,143.4843485,157.0207448,169.1818318
103.08,157.2679225,143.4840062,157.0202277,169.1813064
103.12,157.2686846,143.4849298,157.0199786,169.1811781
103.16,157.2695455,143.4857982,157.0197322,169.181068
103.2,157.2696238,143.4857861,157.0187323,169.1801734
103.24,157.2694715,143.4855846,157.017548,169.1790842
103.28,157.2699096,143.4861507,157.0169752,169.1786567
103.295,157.2697471,143.4857602,157.0163324,169.1780317
103.32,157.2713617,143.4876007,157.0172339,169.1791207
103.32875,157.2710437,143.4873202,157.0167449,169.1786413
103.36,157.2717808,143.4881269,157.0166644,169.1786226
103.38,157.271475,143.4879136,157.0159366,169.1779138
103.4,157.2715596,143.487896,157.0154609,169.1774617
103.44,157.2716136,143.4880148,157.0145251,169.1766223
103.48,157.2725986,143.4891278,157.0144477,169.1766982
103.52,157.2733463,143.4898482,157.014077,169.1764708
103.56,157.2733633,143.4897773,157.0130253,169.1755194
103.6,157.2732491,143.4896529,157.0118984,169.1744847
103.64,157.2739911,143.490573,157.0116288,169.1743627
103.66,157.2743206,143.4908139,157.0113752,169.1741534
103.68,157.2751175,143.4917973,157.0116739,169.1745421
103.69,157.2746795,143.4913508,157.0110224,169.173896
103.72,157.2753425,143.4919819,157.0108402,169.1738021
103.76,157.2751698,143.4917599,157.0096446,169.1726853
103.8,157.2754215,143.4921002,157.00889,169.1720554
103.84,157.2765919,143.4934052,157.0089867,169.1723043
103.88,157.2771736,143.4939436,157.0084624,169.1719098
103.92,157.2771086,143.4938039,157.0073483,169.1708842
103.96,157.2771663,143.4939238,157.0064155,169.1700469
104,157.2779766,143.494914,157.0062149,169.1699809
104.04,157.2789066,143.4958822,157.0060509,169.1699482
104.08,157.2790257,143.4959305,157.005103,169.169098
104.12,157.2788578,143.4957154,157.0039093,169.1679923
104.16,157.279234,143.4962052,157.0032757,169.1674985
104.2,157.2805675,143.4976629,157.0035144,169.1678947
104.24,157.2809979,143.498071,157.0028725,169.1673613
104.28,157.2808604,143.4978862,157.001714,169.1662742
104.32,157.2809798,143.4980771,157.0008388,169.1655032
104.36,157.2819455,143.4992034,157.0007664,169.1655745
104.4,157.2827183,143.4999773,157.0004404,169.1653783
104.44,157.2827267,143.4998925,156.9993804,169.1644152
104.48,157.2821938,143.4992625,156.9978298,169.162948
104.52,157.2835031,143.5007446,156.9980471,169.163381
104.56,157.2846032,143.5020548,156.9981467,169.1635721
104.6,157.2847466,143.5021641,156.9972538,169.1627481
104.64,157.284559,143.5019155,156.9960402,169.1616115
104.68,157.2847641,143.5021934,156.9952354,169.1609315
104.72,157.2858716,143.5034235,156.9952672,169.1611204
104.76,157.2865222,143.5040388,156.9948081,169.1607976
104.795,157.285681,143.5029525,156.9930362,169.1590725
104.8,157.2860532,143.5033082,156.9932294,169.1593034
104.84,157.2866904,143.5041357,156.9928692,169.1590954
104.88,157.2874276,143.5051362,156.9926656,169.1589837
104.88,157.2874276,143.5051362,156.9926656,169.1589837
104.92,157.2882932,143.5060635,156.9924685,169.15889
104.96,157.2883882,143.5060707,156.9914911,169.1580091
105,157.2882258,143.5058455,156.990291,169.1569057
105.04,157.2885814,143.5063003,156.989631,169.1563876
105.08,157.2898542,143.5076995,156.9898167,169.1567297
105.12,157.2903215,143.5081149,156.9891883,169.1562231
105.16,157.2902468,143.507998,156.9880875,169.1552014
105.16,157.2902468,143.507998,156.9880875,169.1552014
105.19,157.2906051,143.5085344,156.9877354,169.1549449
105.2,157.2903426,143.5081746,156.9872001,169.1544102
105.24,157.291231,143.5092252,156.9870618,169.1544094
105.28,157.2920546,143.5100532,156.9867836,169.1542641
105.32,157.292116,143.5100349,156.9857794,169.1533581
105.36,157.2919561,143.5098411,156.9846013,169.1522687
105.4,157.2925119,143.5105443,156.9841482,169.1519619
105.44,157.2937736,143.5119161,156.9843196,169.1522811
105.48,157.2940927,143.5122068,156.9835782,169.1516383
105.52,157.2939387,143.5120085,156.9824062,169.1505402
105.56,157.2941172,143.5122679,156.9815873,169.1498346
105.6,157.2951653,143.5134526,156.981577,169.1499727
105.64,157.2958538,143.5141133,156.9811581,169.1496883
105.68,157.2958233,143.5139878,156.9800635,169.1486899
105.72,157.295823,143.5140225,156.9790657,169.1477866
105.76,157.2965597,143.5149472,156.9788042,169.1476602
105.8,157.2975982,143.5160527,156.9787564,169.1477441
105.84,157.2977968,143.5161977,156.9778919,169.1469778
105.88,157.2976461,143.5160109,156.9767243,169.1458915
105.92,157.2979077,143.5163664,156.9759833,169.1452764
105.96,157.299127,143.5177077,156.976119,169.1455682
106,157.2995484,143.5179029,156.9753432,169.1449485
106.04,157.2998372,143.5183091,156.9746514,169.1443538
106.07,157.3000164,143.518709,156.9741763,169.1439343
106.08,157.2997678,143.5183665,156.9736595,169.1434092
106.12,157.3005284,143.5192882,156.9734124,169.1432826
106.16,157.3691076,143.6411142,157.3515845,168.8874603
106.2,157.1898399,144.1112582,157.636419,168.5520266
106.24,157.4058308,145.0535454,157.1776327,167.3797115
106.28,157.8534704,146.1165316,156.4137488,165.7338374
106.32,157.8018189,146.7718048,156.293283,164.7358383
106.36,157.6071105,147.3363224,156.796865,164.4249502
106.4,157.4337986,147.9288231,157.5505738,164.402565
106.44,157.2952186,148.5561769,158.3055856,164.3977265
106.48,157.1056815,149.1432507,159.0235711,164.3545751
106.52,156.9025949,149.7234113,159.7459938,164.311063
106.56,156.7315341,150.3360157,160.4925121,164.2886125
106.6,156.5926784,150.9819971,161.2642313,164.2916312
106.64,156.4661704,151.6448331,162.0577961,164.316592
106.68,156.3558838,152.3450287,162.8672709,164.3566546
106.72,156.285077,153.2614327,163.661441,164.4519022
106.76,156.2763467,154.4537392,164.2490145,164.4942519
106.8,156.211495,155.6956856,164.5411108,164.327485
106.84,156.1835427,156.8679162,164.806549,164.0845185
106.88,156.231675,157.9517765,165.0426129,163.7378591
106.92,156.3781143,159.0340306,165.2647461,163.3385693
106.96,156.5144926,160.0600548,165.4973896,162.9169312
107,156.3711544,160.8111379,165.762755,162.4645734
107.04,155.9059376,161.2150363,166.0198389,161.9679913
107.08,155.3152345,161.4465185,166.2521522,161.4429664
107.12,154.7370436,161.6430444,166.4613643,160.9235837
107.16,154.1836906,161.8208154,166.6524194,160.4213782
107.2,153.6571234,161.9866852,166.8278227,159.937493
107.24,153.1574013,162.1505523,166.9898286,159.4681343
107.28,152.6926781,162.3305253,167.1387752,159.0098991
107.32,152.3176003,162.527428,167.2712972,158.547482
107.36,151.9834156,162.6581448,167.3931639,158.179551
107.4,151.6927829,162.7547079,167.5096429,157.8893642
107.44,151.4560724,162.8579039,167.6230304,157.6723195
107.48,151.2267455,162.9750141,167.7362787,157.4980494
107.52,150.9992567,163.0863278,167.8408789,157.3315088
107.56,150.7795375,163.1821701,167.9318779,157.1638162
107.6,150.5723146,163.2622206,168.0090302,156.9975807
107.64,150.3783065,163.3304998,168.0736393,156.837978
107.68,150.2009193,163.3888119,168.1283214,156.6829908
107.72,150.0430217,163.4386771,168.1748844,156.5316872
107.76,149.8995187,163.4831847,168.2146485,156.3865479
107.8,149.7636651,163.5256041,168.2475747,156.2527361
107.84,149.6399178,163.566062,168.2755344,156.1328698
107.88,149.5555043,163.5973254,168.2913734,156.0593406
107.92,149.5113251,163.6197588,168.2990685,156.0265121
107.9525,149.4979286,163.6325427,168.3037928,156.0152476
107.96,149.4973897,163.6351275,168.304943,156.0139273
108,149.5006987,163.6464485,168.3087682,156.0147412
108.04,149.5091893,163.6557541,168.3115595,156.0219762
108.08,149.5157555,163.6641796,168.3135093,156.0289846
108.12,149.5172884,163.6714226,168.3149782,156.0309055
108.16,149.51617,163.6768992,168.3157509,156.0273788
108.1929688,149.5184264,163.6821405,168.3170715,156.0278305
108.2,149.5181433,163.6829654,168.3171667,156.0268693
108.24,149.5190446,163.688366,168.3181361,156.0246362
108.28,149.520669,163.6937168,168.3191486,156.0227719
108.32,149.523446,163.6992841,168.320472,156.0220542
108.36,149.5280291,163.7052161,168.3222298,156.0230506
108.4,149.5332501,163.7112242,168.3241319,156.0246379
108.4225,149.5357659,163.714461,168.3251024,156.0251031
108.44,149.5384956,163.7171494,168.3260263,156.0262173
108.48,149.543391,163.7229083,168.3278643,156.02745
108.52,149.5484111,163.7286047,168.3297243,156.0287893
108.56,149.5533773,163.7342038,168.3315602,156.0300628
108.6,149.5584309,163.7397309,168.3333717,156.0313924
108.63,149.5614083,163.743623,168.3345524,156.0315865
108.64,149.5628474,163.7450186,168.33503,156.0320815
108.66,149.5651779,163.7476634,168.3359004,156.0325481
108.68,149.5672443,163.750216,168.3366736,156.0327378
108.72,149.5720375,163.7554265,168.3383734,156.0337652
108.76,149.5769032,163.7605698,168.3400351,156.034842
108.8,149.5814103,163.7655412,168.3415785,156.0355495
108.84,149.585675,163.7703743,168.3430473,156.0360114
108.88,149.5897638,163.7750865,168.3444533,156.036287
108.92,149.5939737,163.7797566,168.3458484,156.0366645
108.96,149.5981728,163.7843473,168.3471835,156.0370055
108.96875,149.5989407,163.7853093,168.3474572,156.0369352
108.98875,149.6006165,163.7874656,168.348018,156.0366829
109,149.6020275,163.7887858,168.3484211,156.0369959
109.04,149.6057369,163.7931225,168.3496073,156.0368356
109.08,149.6099182,163.7975107,168.3508558,156.0371248
109.12,149.6140313,163.8018162,168.3520319,156.0373328
109.16,149.6179519,163.8060109,168.3531271,156.0373428
109.2,149.6213352,163.8100183,168.3540927,156.036817
109.24,149.6245736,163.8139389,168.3550143,156.0361398
109.2475,149.6251719,163.8146642,168.3551701,156.0360003
109.28,149.6284095,163.8179534,168.3560149,156.0360308
109.2975,149.6296493,163.8195811,168.3563415,156.0355478
109.32,149.6321951,163.8218978,168.3569519,156.0358591
109.32875,149.6329387,163.8227376,168.3571516,156.0357419
109.34875,149.6343438,163.8245676,168.3575116,156.035177
109.36,149.6355394,163.8256907,168.3577835,156.0352536
109.4,149.6390165,163.8294687,168.3586185,156.0347742
109.44,149.6424118,163.8331863,168.3594133,156.0342111
109.48,149.6459659,163.8368958,168.3601936,156.0337913
109.52,149.6490041,163.840438,168.3608423,156.0328552
109.56,149.6520205,163.8439392,168.3614797,156.0318924
109.6,149.6553909,163.8474935,168.3621727,156.0312747
109.64,149.6589356,163.8510546,168.3628607,156.0308215
109.64,149.6589356,163.8510546,168.3628607,156.0308215
109.68,149.6622661,163.8545248,168.3634683,156.0301506
109.72,149.6654002,163.8579197,168.3640261,156.0292948
109.76,149.6683382,163.8612372,168.3645339,156.0282437
109.8,149.671484,163.8645805,168.3650658,156.0273919
109.815,149.6723355,163.8657414,168.3651809,156.0267444
109.84,149.6747094,163.8679092,168.3655745,156.0266047
109.86625,149.6762355,163.869936,168.3657919,156.0255072
109.88,149.677607,163.8711324,168.3660048,156.0254902
109.92,149.6804203,163.874314,168.3664163,156.0242971
109.96,149.6837293,163.8775974,168.3669156,156.0235946
110,149.6870636,163.8808611,168.3673832,156.0229112
110.04,149.6902798,163.8840725,168.3678028,156.022112
110.08,149.6929983,163.8871439,168.3681202,156.020825
110.12,149.6955768,163.8901656,168.3684133,156.0194021
110.125,149.6958911,163.8905381,168.3684399,156.0192128
110.16,149.6987909,163.8933249,168.3688134,156.0185933
110.2,149.7020275,163.8964644,168.3691846,156.0177973
110.20875,149.702622,163.8971266,168.3692572,156.0175189
110.24,149.7048417,163.8994887,168.3694702,156.0165931
110.28,149.7075326,163.9024701,168.3697336,156.0152752
110.32,149.710813,163.9055828,168.3701003,156.0145368
110.36,149.7140685,163.908674,168.3704373,156.0137742
110.4,149.7169779,163.9116623,168.370688,156.0126638
110.435,149.7189064,163.9141192,168.3707974,156.0110921
110.44,149.7192921,163.914495,168.3708276,156.0109722
110.48,149.7223059,163.91749,168.3711099,156.0099677
110.52,149.7255592,163.9205323,168.3714196,156.009197
110.5375,149.7265123,163.9217386,168.3714498,156.0083912
